"paper_id","source_key","title","doi","year","journal","pdf_path","md_path","status","source_quality","added_at","started_at","completed_at","notes"
"P2026-0219","doi:10.1109/tevc.2025.3541046","Data-Driven Evolutionary Algorithm Based on Inductive Graph Neural Networks for Multimodal Multiobjective Optimization","10.1109/tevc.2025.3541046","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10879459.pdf","MD/IEEE_10879459.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T22:46:12","2026-06-18T22:49:30",""
"P2026-0220","doi:10.1109/tevc.2025.3541971","Many-Problem Surrogates for Transfer Evolutionary Multiobjective Optimization With Sparse Transfer Stacking","10.1109/tevc.2025.3541971","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10884905.pdf","MD/IEEE_10884905.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T22:49:19","2026-06-18T22:54:41",""
"P2026-0221","doi:10.1109/tevc.2025.3544287","An Indicator-Based Evolutionary Algorithm for Large-Scale Constrained Multiobjective Optimization","10.1109/tevc.2025.3544287","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10897802.pdf","MD/IEEE_10897802.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T22:49:50","2026-06-18T22:53:22",""
"P2026-0222","doi:10.1109/tevc.2025.3544412","Performance Assessment of Population-Based Multiobjective Optimization Algorithms Using Composite Indicators","10.1109/tevc.2025.3544412","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10897817.pdf","MD/IEEE_10897817.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T22:53:34","2026-06-18T22:56:54",""
"P2026-0223","doi:10.1109/tevc.2025.3544821","Bilevel Evolutionary Multiobjective Algorithm With Multiple Lower-Level Search Modes","10.1109/tevc.2025.3544821","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10899879.pdf","MD/IEEE_10899879.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T22:54:52","2026-06-18T22:58:28",""
"P2026-0224","doi:10.1109/tevc.2025.3555605","Bridging Evolutionary Multiobjective Optimization and GPU Acceleration via Tensorization","10.1109/tevc.2025.3555605","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10944658.pdf","MD/IEEE_10944658.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T22:58:40","2026-06-18T23:03:35",""
"P2026-0225","doi:10.1109/tevc.2025.3557412","Evolutionary Direction Learning With Multivariate Gaussian Probabilistic Model for Multiobjective Optimization","10.1109/tevc.2025.3557412","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10948496.pdf","MD/IEEE_10948496.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:02:33","2026-06-18T23:06:05",""
"P2026-0226","doi:10.1109/tevc.2025.3558362","Constrained Multiobjective Optimization Based on Dynamic Priority and Cooperative Offspring Generation","10.1109/tevc.2025.3558362","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10950413.pdf","MD/IEEE_10950413.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:03:46","2026-06-18T23:07:42",""
"P2026-0227","doi:10.1109/tevc.2025.3560922","Handling Objectives With Heterogeneous Evaluation Times in Surrogate-Assisted Evolutionary Multiobjective Optimization","10.1109/tevc.2025.3560922","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10965777.pdf","MD/IEEE_10965777.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:07:56","2026-06-18T23:11:22",""
"P2026-0228","doi:10.1109/tevc.2025.3561001","Autonomous Multiobjective Optimization Using Large Language Model","10.1109/tevc.2025.3561001","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10965770.pdf","MD/IEEE_10965770.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:06:17","2026-06-18T23:09:12",""
"P2026-0229","doi:10.1109/tevc.2025.3563383","Enhancing Landscape Approximation With Ensemble-Based Surrogate Model for Expensive Constrained Multiobjective Optimization","10.1109/tevc.2025.3563383","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10973308.pdf","MD/IEEE_10973308.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:09:33","2026-06-18T23:12:26",""
"P2026-0230","doi:10.1109/tevc.2025.3564335","Dynamic Grouping With a Self-Aware Computational Resource Allocation for Large-Scale Multi-Objective Optimization","10.1109/tevc.2025.3564335","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10994449.pdf","MD/IEEE_10994449.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:16:02","2026-06-18T23:20:12",""
"P2026-0231","doi:10.1109/tevc.2025.3565675","Multiobjective Competitive Co-Evolutionary Optimization and Regularity-Based Decision-Making for Two-Agent Wargame Strategy Optimization","10.1109/tevc.2025.3565675","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10980368.pdf","MD/IEEE_10980368.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:11:40","2026-06-18T23:15:51",""
"P2026-0232","doi:10.1109/tevc.2025.3568375","Pareto Set Learning Through Genetic Programming for Multiobjective Dynamic Scheduling","10.1109/tevc.2025.3568375","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_10994448.pdf","MD/IEEE_10994448.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:12:39","2026-06-18T23:15:15",""
"P2026-0233","doi:10.1109/tevc.2025.3569387","Dynamic Constrained Multiobjective Evolutionary Algorithm With Multipopulation Prediction and Dynamic Fusion Ranking","10.1109/tevc.2025.3569387","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11002585.pdf","MD/IEEE_11002585.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:16:15","2026-06-18T23:20:59",""
"P2026-0234","doi:10.1109/tevc.2025.3569722","An Adaptive Constraint Violation Evaluation Framework for Constrained Multiobjective Evolutionary Optimization","10.1109/tevc.2025.3569722","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11003157.pdf","MD/IEEE_11003157.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:20:23","2026-06-18T23:24:35",""
"P2026-0235","doi:10.1109/tevc.2025.3570116","Dynamic Multiobjective Optimisation Based on Vector Autoregressive Evolution","10.1109/tevc.2025.3570116","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11003983.pdf","MD/IEEE_11003983.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:24:47","2026-06-18T23:29:42",""
"P2026-0236","doi:10.1109/tevc.2025.3570195","Comprehensive-Forecast Multiobjective Genetic Programming for Neural Architecture Search","10.1109/tevc.2025.3570195","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11003973.pdf","MD/IEEE_11003973.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:21:10","2026-06-18T23:24:28",""
"P2026-0237","doi:10.1109/tevc.2025.3572757","Two-Stage Clustering and Independent Competing-Based Evolutionary Algorithm for Multimodal Multiobjective Optimization","10.1109/tevc.2025.3572757","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11010153.pdf","MD/IEEE_11010153.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:24:56","2026-06-18T23:28:20",""
"P2026-0238","doi:10.1109/tevc.2025.3573784","Difficulties of the NSGA-II With the Many-Objective LeadingOnes Problem","10.1109/tevc.2025.3573784","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11015924.pdf","MD/IEEE_11015924.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T23:29:53","2026-06-18T23:33:23",""
"P2026-0239","doi:10.1109/tevc.2025.3574572","A Two-Stage Cooperative Discrete Differential Evolution With Q-Learning for Multiobjective Energy-Efficient Distributed Blocking Flow-Shop Scheduling","10.1109/tevc.2025.3574572","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11026027.pdf","MD/IEEE_11026027.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T03:29:27","2026-06-19T03:44:56",""
"P2026-0240","doi:10.1109/tevc.2025.3580454","Data-Driven and Decomposition-Based Multiobjective Multitask Optimization for Automotive Shape Design Problem","10.1109/tevc.2025.3580454","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11039064.pdf","MD/IEEE_11039064.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T07:28:54","2026-06-19T07:33:39",""
"P2026-0241","doi:10.1109/tevc.2025.3582941","A Multiobjective Genetic Algorithm-Based Unilateral Rule Extraction Model for Credit Risk Classification","10.1109/tevc.2025.3582941","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11050963.pdf","MD/IEEE_11050963.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T07:34:12","2026-06-19T07:38:17",""
"P2026-0242","doi:10.1109/tevc.2025.3583302","Component-Sharing Preference in Expensive Multiobjective Optimization","10.1109/tevc.2025.3583302","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11052745.pdf","MD/IEEE_11052745.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T07:37:59","2026-06-19T07:41:50",""
"P2026-0243","doi:10.1109/tevc.2025.3583709","Multiobjective Multitasking Optimization With Decomposition-Based Adaptive Knowledge Transfer","10.1109/tevc.2025.3583709","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11054267.pdf","MD/IEEE_11054267.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T07:38:32","2026-06-19T07:44:32",""
"P2026-0244","doi:10.1109/tevc.2025.3584207","Learning-Based Temporal Sequence of Constrained Handling Selection for Constrained Multi-Objective Evolutionary Optimization","10.1109/tevc.2025.3584207","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11058982.pdf","MD/IEEE_11058982.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T07:42:06","2026-06-19T07:45:27",""
"P2026-0245","doi:10.1109/tevc.2025.3594549","An Adaptive Dual-Domain Prediction Strategy Based on Second-Order Derivatives for Dynamic Multiobjective Optimization","10.1109/tevc.2025.3594549","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11112725.pdf","MD/IEEE_11112725.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T07:45:44","2026-06-19T07:51:15",""
"P2026-0246","doi:10.1109/tevc.2025.3598236","A Bi-Level Multiobjective System for Renewable Energy Self-Consumption: A Resident-Aware Approach to Leveraging Energy Flexibility","10.1109/tevc.2025.3598236","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11124272.pdf","MD/IEEE_11124272.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T07:49:41","2026-06-19T07:57:31",""
"P2026-0247","doi:10.1109/tevc.2025.3612284","MORA-LLM: Enhancing Multiobjective Optimization Recommendation Algorithm by Integrating Large Language Models","10.1109/tevc.2025.3612284","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11173420.pdf","MD/IEEE_11173420.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T08:12:33","2026-06-19T08:16:37",""
"P2026-0248","doi:10.1109/tevc.2025.3615199","Multiparty Multiobjective Optimization for Discrete Problems: A Case Study on Multistakeholder Recommendation","10.1109/tevc.2025.3615199","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11183599.pdf","MD/IEEE_11183599.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T08:17:50","2026-06-19T08:21:06",""
"P2026-0249","doi:10.1109/tevc.2025.3623896","Turning Sparse Large-Scale Multiobjective Optimization Into Evolutionary Multitasking","10.1109/tevc.2025.3623896","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11208674.pdf","MD/IEEE_11208674.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T08:25:14","2026-06-19T08:32:07",""
"P2026-0250","doi:10.1109/tevc.2025.3648712","Multi-Objective Kernel Ridge Regression-Assisted Subproblem Co-Optimization for Expensive Multi-Objective Binary Optimization","10.1109/tevc.2025.3648712","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11316332.pdf","MD/IEEE_11316332.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T09:11:43","2026-06-19T09:15:42",""
"P2026-0251","doi:10.1109/tevc.2026.3651395","Fully Tensorized GPU-Accelerated Multi-Population Evolutionary Algorithm for Constrained Multiobjective Optimization Problems","10.1109/tevc.2026.3651395","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11329407.pdf","MD/IEEE_11329407.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T09:15:14","2026-06-19T09:19:00",""
"P2026-0252","doi:10.1109/tevc.2026.3651698","A Level-Based Multi-Population Self-Adaptive Constrained Multiobjective Evolutionary Algorithm for Cascade Reservoir Scheduling","10.1109/tevc.2026.3651698","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11334177.pdf","MD/IEEE_11334177.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T09:19:12","2026-06-19T09:30:04",""
"P2026-0253","doi:10.1109/tevc.2026.3658547","Multimodal Multiobjective Neural Architecture Search for Lightweight and Failure-Resilient Time Series Forecasting","10.1109/tevc.2026.3658547","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11367076.pdf","MD/IEEE_11367076.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T09:37:55","2026-06-19T09:42:10",""
"P2026-0254","doi:10.1109/tevc.2026.3659072","An adaptive multi-objective task splitting algorithm for agricultural multi-robot task allocation","10.1109/tevc.2026.3659072","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11369042.pdf","MD/IEEE_11369042.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T09:42:29","2026-06-19T09:47:58",""
"P2026-0255","doi:10.1109/tevc.2026.3659883","Diffusion Learning-guided Evolution for Large-scale Dynamic Multi-Objective Optimization","10.1109/tevc.2026.3659883","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11370217.pdf","MD/IEEE_11370217.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T09:55:37","2026-06-19T09:59:45",""
"P2026-0256","doi:10.1109/tevc.2026.3669468","Information Bottleneck Theory-Guided Dimension Reduction for Large-Scale Multi-Objective Optimization","10.1109/tevc.2026.3669468","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11418632.pdf","MD/IEEE_11418632.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T10:22:39","2026-06-19T10:26:34",""
"P2026-0257","doi:10.1109/tevc.2026.3672142","Population Diversity Dynamics Analysis for Imbalanced Multi-objective Optimization","10.1109/tevc.2026.3672142","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11426997.pdf","MD/IEEE_11426997.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T10:26:52","2026-06-19T10:30:52",""
"P2026-0258","doi:10.1109/tevc.2026.3673109","A Fast Dominance Move Calculation Using Mixed-Integer Programming for Many-objective Optimization","10.1109/tevc.2026.3673109","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11430600.pdf","MD/IEEE_11430600.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T10:27:22","2026-06-19T10:38:17",""
"P2026-0259","doi:10.1109/tevc.2026.3673422","Experience Evolution-Guided Multi-Objective Reinforcement Learning","10.1109/tevc.2026.3673422","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11432925.pdf","MD/IEEE_11432925.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T10:31:12","2026-06-19T10:37:52",""
"P2026-0260","doi:10.1109/tevc.2026.3676021","Computational Studies on Dynamic Multi-objective Optimization with Feature Representation Transfer","10.1109/tevc.2026.3676021","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11449572.pdf","MD/IEEE_11449572.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T11:09:45","2026-06-19T11:13:53",""
"P2026-0261","doi:10.1109/tevc.2026.3678702","Strategy Selection in Dynamic Constrained Multi-Objective Optimization via State-Augmented Deep Reinforcement Learning","10.1109/tevc.2026.3678702","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11457695.pdf","MD/IEEE_11457695.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T11:24:44","2026-06-19T11:32:31",""
"P2026-0262","doi:10.1109/tevc.2026.3678952","Top-K-Aware Set Optimization for Component-Sharing Multiobjective Optimization","10.1109/tevc.2026.3678952","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11457962.pdf","MD/IEEE_11457962.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T11:28:05","2026-06-19T11:32:18",""
"P2026-0263","doi:10.1109/tevc.2026.3679368","ADNSGA-II: A Trend-Aware Evolutionary Algorithm for Dynamic Multi-Objective Optimization","10.1109/tevc.2026.3679368","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11458652.pdf","MD/IEEE_11458652.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T11:32:51","2026-06-19T11:37:50",""
"P2026-0264","doi:10.1109/tevc.2026.3679812","KMoPSO <sub>TE</sub> : Advancing Self-Driving Networks with a Knowledge-Driven Multi-Objective Particle Swarm Optimization Algorithm for Traffic Engineering","10.1109/tevc.2026.3679812","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11460262.pdf","MD/IEEE_11460262.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T11:36:05","2026-06-19T11:42:48",""
"P2026-0265","doi:10.1109/tevc.2026.3681168","A Large-Scale Constrained Multi-Objective Evolutionary Algorithm with Promising Region Detection and Diversity Enhancement","10.1109/tevc.2026.3681168","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11475039.pdf","MD/IEEE_11475039.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T11:38:20","2026-06-19T11:43:17",""
"P2026-0266","doi:10.1109/tevc.2026.3683727","Large-Scale Multi-Objective Sensor-Weapon-Target Assignment Optimization: Benchmark Suites and Knowledge-Driven Heuristics","10.1109/tevc.2026.3683727","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11481123.pdf","MD/IEEE_11481123.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T11:43:36","2026-06-19T11:48:12",""
"P2026-0267","doi:10.1109/tevc.2026.3694877","Knee Point-Guided Online Cooperative Path Planning for UAVs in Dynamic Multi-Objective Environments","10.1109/tevc.2026.3694877","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11526995.pdf","MD/IEEE_11526995.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T14:10:04","2026-06-19T14:14:04",""
"P2026-0268","doi:10.1109/tevc.2026.3696098","Two-Stage Optimization for Multi-Objective Dynamic Vehicle Routing Problem with Time Windows under Uncertainty","10.1109/tevc.2026.3696098","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11534311.pdf","MD/IEEE_11534311.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T14:12:19","2026-06-19T14:19:25",""
"P2026-0269","doi:10.1109/tevc.2026.3696355","Topology-Guided Knowledge Transfer for Multiobjective Multitask Optimization","10.1109/tevc.2026.3696355","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11534874.pdf","MD/IEEE_11534874.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T14:14:37","2026-06-19T14:18:25",""
"P2026-0270","doi:10.1109/tevc.2026.3696390","LLM-Guided Multiobjective Optimization for Physically-Plausible and Diverse 3D Human Motion Generation","10.1109/tevc.2026.3696390","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11534885.pdf","MD/IEEE_11534885.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T14:18:38","2026-06-19T14:23:44",""
"P2026-0271","doi:10.1109/tevc.2026.3697492","Dynamic Escaping Population Driven Evolutionary Algorithm for Multi-objective Optimization Problems with Deceptive Constraints","10.1109/tevc.2026.3697492","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11535780.pdf","MD/IEEE_11535780.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T14:19:47","2026-06-19T14:24:01",""
"P2026-0272","doi:10.1109/tevc.2026.3697871","Efficiently Combining Iterated Local Search and Decomposition: A Comprehensive Study on Multi-Objective Binary Landscapes","10.1109/tevc.2026.3697871","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11538229.pdf","MD/IEEE_11538229.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T14:24:15","2026-06-19T14:28:56",""
"P2026-0273","doi:10.1109/tevc.2026.3698046","Q-Learning-Based Improved Discrete PSO for Multi-Objective Flexible Job-Shop Scheduling with Worker Fatigue and Dual Resources","10.1109/tevc.2026.3698046","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11540186.pdf","MD/IEEE_11540186.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T14:29:09","2026-06-19T14:33:52",""
"P2026-0274","doi:10.1109/tevc.2026.3698641","Evolving Multimodal Models for Physical Dynamics: A Multi-objective Neuroevolution Approach","10.1109/tevc.2026.3698641","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11541222.pdf","MD/IEEE_11541222.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T14:29:42","2026-06-19T14:34:03",""
"P2026-0275","doi:10.1109/tevc.2026.3700184","Collaborative Orthogonal Learning for Constrained Multi-Objective Optimization","10.1109/tevc.2026.3700184","2026","IEEE Transactions on Evolutionary Computation","pdfs/IEEE_11552795.pdf","MD/IEEE_11552795.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T14:34:22","2026-06-19T14:38:57",""
"P2026-0276","doi:10.1109/tits.2025.3545572","Multi-Objective Genetic Programming Assisted Stochastic Deep Reinforcement Learning for Dynamic Knowledge Integration in Transportation Networks","10.1109/tits.2025.3545572","2026","IEEE Transactions on Intelligent Transportation Systems","pdfs/IEEE_10908447.pdf","MD/IEEE_10908447.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-18T22:57:07","2026-06-18T23:02:21",""
"P2026-0277","doi:10.1109/tits.2025.3624271","Multi-Objective Heterogeneous Fleet Vehicle Routing Problem: Formulation and Algorithm","10.1109/tits.2025.3624271","2026","IEEE Transactions on Intelligent Transportation Systems","pdfs/IEEE_11237208.pdf","MD/IEEE_11237208.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T08:48:18","2026-06-19T08:52:29",""
"P2026-0278","doi:10.1109/tits.2025.3626004","Joint Optimization of Vehicle and Pedestrian Traffic Signals Using Multi-Objective Deep Reinforcement Learning","10.1109/tits.2025.3626004","2026","IEEE Transactions on Intelligent Transportation Systems","pdfs/IEEE_11235612.pdf","MD/IEEE_11235612.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T08:45:53","2026-06-19T08:49:12",""
"P2026-0279","doi:10.1109/tits.2025.3637692","Three-Part Genetic Algorithm to Optimize the Outbound Train Using a Multi-Objective Approach","10.1109/tits.2025.3637692","2026","IEEE Transactions on Intelligent Transportation Systems","pdfs/IEEE_11278475.pdf","MD/IEEE_11278475.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T08:57:16","2026-06-19T09:01:19",""
"P2026-0280","doi:10.1109/tits.2025.3639053","Multi-Objective Route Optimization for Photovoltaic Solar-Powered Electric Waste Collection Vehicles","10.1109/tits.2025.3639053","2026","IEEE Transactions on Intelligent Transportation Systems","pdfs/IEEE_11301012.pdf","MD/IEEE_11301012.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T09:01:41","2026-06-19T09:05:26",""
"P2026-0281","doi:10.1109/tits.2025.3642165","Variable Neighborhood Search for Bi-Objective Heterogeneous Depots Vehicle Routing Problem With Sequential Visiting","10.1109/tits.2025.3642165","2026","IEEE Transactions on Intelligent Transportation Systems","pdfs/IEEE_11306266.pdf","MD/IEEE_11306266.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T09:06:32","2026-06-19T09:15:00",""
"P2026-0282","doi:10.1109/tits.2026.3653427","Data-Driven Multiobjective Multimodal Transportation Route Optimization in Hybrid Uncertain Environments","10.1109/tits.2026.3653427","2026","IEEE Transactions on Intelligent Transportation Systems","pdfs/IEEE_11363924.pdf","MD/IEEE_11363924.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T09:29:12","2026-06-19T09:33:28",""
"P2026-0283","doi:10.1109/tits.2026.3656236","A Robust Multi-Objective Relay Optimization Scheme for Wavefront-Based Information Dissemination in Autonomous Vehicle Fleets","10.1109/tits.2026.3656236","2026","IEEE Transactions on Intelligent Transportation Systems","pdfs/IEEE_11366075.pdf","MD/IEEE_11366075.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T09:33:46","2026-06-19T09:37:23",""
"P2026-0284","doi:10.1109/tits.2026.3656612","A Multi-Objective Genetic Algorithm for Large-Scale Integrated Berth Allocation and Quay Crane Assignment Problem With Maintenance Activities","10.1109/tits.2026.3656612","2026","IEEE Transactions on Intelligent Transportation Systems","pdfs/IEEE_11369885.pdf","MD/IEEE_11369885.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T09:48:15","2026-06-19T09:55:17",""
"P2026-0285","doi:10.1109/tits.2026.3670486","Scalable Multi-Objective Optimization for Robust Traffic Signal Control in Uncertain Environments Based on Hierarchical Reinforcement Learning","10.1109/tits.2026.3670486","2026","IEEE Transactions on Intelligent Transportation Systems","pdfs/IEEE_11435532.pdf","MD/IEEE_11435532.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T10:51:23","2026-06-19T10:58:32",""
"P2026-0286","doi:10.1109/tnnls.2025.3603165","A Decomposition Optimization-Based Multiobjective Reinforcement Learning Algorithm for Obtaining Nonconvex Pareto Fronts","10.1109/tnnls.2025.3603165","2026","IEEE Transactions on Neural Networks and Learning Systems","pdfs/IEEE_11147177.pdf","MD/IEEE_11147177.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T07:59:28","2026-06-19T08:05:27",""
"P2026-0287","doi:10.1109/tnnls.2025.3624785","Integrating Actor–Critic Reinforcement Learning With Evolutionary Algorithm for Multimodal Multiobjective Optimization","10.1109/tnnls.2025.3624785","2026","IEEE Transactions on Neural Networks and Learning Systems","pdfs/IEEE_11223946.pdf","MD/IEEE_11223946.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T08:38:17","2026-06-19T08:41:26",""
"P2026-0288","doi:10.1109/tnnls.2025.3625964","Expensive Multiobjective Optimization Guided by Attention-Enhanced Generative Models","10.1109/tnnls.2025.3625964","2026","IEEE Transactions on Neural Networks and Learning Systems","pdfs/IEEE_11224780.pdf","MD/IEEE_11224780.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T08:42:22","2026-06-19T08:45:41",""
"P2026-0289","doi:10.1109/tnnls.2026.3659508","A Multiobjective Evolutionary Algorithm Based on Bipopulation With Uniform Sampling for Neural Architecture Search","10.1109/tnnls.2026.3659508","2026","IEEE Transactions on Neural Networks and Learning Systems","pdfs/IEEE_11389183.pdf","MD/IEEE_11389183.md","extracted","not-reviewed","2026-06-11T20:03:30","2026-06-19T10:09:25","2026-06-19T10:12:54",""
